Protocol,Sample_Interval_Hours,Window_Points,Window_Span_Hours,Station,Extreme_Class,Eval_Payload_Key,Model,Samples,nMAE_%,nRMSE_%,WD_%,R_p<0.05_%
six_station_2h_6point_phase_augmented_protocol,2,6,12,63,Extreme_Weather_Class1,p_test_extre_class1,Extreme-FedAvg,8.0,24.0597,28.6612,20.1527,0.0
six_station_2h_6point_phase_augmented_protocol,2,6,12,63,Extreme_Weather_Class1,p_test_extre_class1,Proposed-A,8.0,23.4813,27.952,19.6267,0.0
six_station_2h_6point_phase_augmented_protocol,2,6,12,63,Extreme_Weather_Class2,p_test_extre_class2,LMT,8.0,26.7843,30.2248,26.3408,37.5
six_station_2h_6point_phase_augmented_protocol,2,6,12,63,Extreme_Weather_Class2,p_test_extre_class2,Extreme-FedAvg,8.0,26.8227,30.2464,26.4104,37.5
six_station_2h_6point_phase_augmented_protocol,2,6,12,63,Extreme_Weather_Class2,p_test_extre_class2,Proposed-A,8.0,26.4889,29.8125,26.1585,37.5
six_station_2h_6point_phase_augmented_protocol,2,6,12,63,Extreme_Weather_Class3,p_test_extre_class3,LMT,4.0,37.8987,41.1025,28.0167,50.0
six_station_2h_6point_phase_augmented_protocol,2,6,12,63,Extreme_Weather_Class3,p_test_extre_class3,Extreme-FedAvg,4.0,37.5161,40.6129,27.8434,50.0
six_station_2h_6point_phase_augmented_protocol,2,6,12,63,Extreme_Weather_Class3,p_test_extre_class3,Proposed-A,4.0,36.6688,39.9025,28.4188,50.0
six_station_2h_6point_phase_augmented_protocol,2,6,12,63,Extreme_Weather_Class4,p_test_extre_class4,LMT,10.0,26.6392,31.3776,25.815,30.0
six_station_2h_6point_phase_augmented_protocol,2,6,12,63,Extreme_Weather_Class4,p_test_extre_class4,Extreme-FedAvg,10.0,26.5833,31.2983,25.4932,30.0
six_station_2h_6point_phase_augmented_protocol,2,6,12,63,Extreme_Weather_Class4,p_test_extre_class4,Proposed-A,10.0,26.7091,31.4148,25.6588,30.0
six_station_2h_6point_phase_augmented_protocol,2,6,12,Overall_Average,Extreme_Weather_Class1,Overall_Average,Extreme-FedAvg,8.0,31.3513,34.3014,28.5729,36.9378
six_station_2h_6point_phase_augmented_protocol,2,6,12,Overall_Average,Extreme_Weather_Class1,Overall_Average,LMT,8.0,32.3774,35.9327,27.9662,30.6878
six_station_2h_6point_phase_augmented_protocol,2,6,12,Overall_Average,Extreme_Weather_Class1,Overall_Average,Proposed-A,8.0,30.0228,32.8432,27.4985,39.3188
six_station_2h_6point_phase_augmented_protocol,2,6,12,Overall_Average,Extreme_Weather_Class2,Overall_Average,Extreme-FedAvg,6.6667,27.3318,30.3904,27.0826,43.9286
six_station_2h_6point_phase_augmented_protocol,2,6,12,Overall_Average,Extreme_Weather_Class2,Overall_Average,LMT,6.6667,27.3619,30.4381,27.086,50.5952
six_station_2h_6point_phase_augmented_protocol,2,6,12,Overall_Average,Extreme_Weather_Class2,Overall_Average,Proposed-A,6.6667,27.1976,29.9927,27.0148,57.7381
six_station_2h_6point_phase_augmented_protocol,2,6,12,Overall_Average,Extreme_Weather_Class3,Overall_Average,Extreme-FedAvg,4.3333,32.3819,36.01,26.111,35.0
six_station_2h_6point_phase_augmented_protocol,2,6,12,Overall_Average,Extreme_Weather_Class3,Overall_Average,LMT,4.3333,32.7877,36.5603,26.1471,44.1667
six_station_2h_6point_phase_augmented_protocol,2,6,12,Overall_Average,Extreme_Weather_Class3,Overall_Average,Proposed-A,4.3333,31.9712,35.594,25.8508,33.3333
six_station_2h_6point_phase_augmented_protocol,2,6,12,Overall_Average,Extreme_Weather_Class4,Overall_Average,Extreme-FedAvg,12.0,22.2785,26.4564,21.2197,22.4359
six_station_2h_6point_phase_augmented_protocol,2,6,12,Overall_Average,Extreme_Weather_Class4,Overall_Average,LMT,12.0,22.401,26.5692,21.5856,19.8718
six_station_2h_6point_phase_augmented_protocol,2,6,12,Overall_Average,Extreme_Weather_Class4,Overall_Average,Proposed-A,12.0,22.199,26.3699,21.2026,22.4359
